gene	0	4	8	12	16	20	24	28	32	36	40	44
CCDC27	0.0	0.0	0.0	0.0	0.08226031303621487	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM1	1.4578779178333134	2.184822988488817	2.4404100892139766	2.5375694200978307	2.6974824938264037	1.8881957731423793	0.9967784745679417	1.913121106624271	2.3009407762410103	2.346310190217145	2.528753832001427	2.3866123208629815
DFFB	1.6438977387935994	1.5277459712817973	1.205730311827479	1.4912938634777053	1.6585496908145794	1.226076889804339	1.6330079887400124	1.2285601363774126	1.4146226648192768	1.3670690746165515	1.4199055860771246	1.1913226026596304
LINC01134	0.3960147738020565	1.338509989806028	0.9179663414576379	1.0743958257389843	1.295605488588061	0.4926582160644263	0.9098729278897952	1.237233292303889	0.8478814863348086	0.4861325446091646	0.6142556475589164	0.8193567239237859
LINC01346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284661	0.0	0.0	0.0	0.0	0.0	0.0	0.12602448787571624	0.0	0.08067594418784105	0.0	0.0	0.0
AJAP1	0.09449147521123012	0.0	0.0	0.0714617447183183	0.0	0.07359445612638021	0.08784284799136163	0.0	0.05596622802795946	0.0	0.0	0.0
MIR4417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNAB2	2.0428754302406267	2.1243744593285867	2.1957979764673836	2.2924548976146046	2.0921431514730164	2.0989921560499565	2.1382935108410654	2.142651961162812	2.1196682568247676	2.4018270354087887	2.1833372350426634	2.2138542746696364
RNF207	1.4894042082957744	1.8909680310694155	1.9746761442015688	1.644267010824229	2.2552801576736323	2.034772116372103	1.7073966830803284	1.9452930624782971	1.8472392927674581	1.8492106641629937	2.1828416436777487	2.30846863931656
LINC00337	0.1739780848229313	1.1271842246620536	1.131569730267187	1.0410046164217719	0.9752156224272769	0.6731629080425608	0.8734919513667264	0.4306845685511107	1.0863965502594066	0.9822047009705851	0.854082645250036	1.2201070319860472
HES3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESPN	0.07767916021570602	0.2857892531195603	0.0	0.1150353743500816	0.0	0.17416861312955842	0.0	0.10443730944613037	0.0	0.05949926302634015	0.04943309799329415	0.08050772440973496
TAS1R1	0.0	0.0	0.11770102618516567	0.0	0.0	0.0	0.35612577642455273	0.0	0.08243228006525528	0.0	0.0	0.0
ZBTB48	2.508210583725686	2.3588969545428777	2.3687487964597045	2.7882597290786624	2.570509077099091	2.408725445664538	2.2305135345053277	2.808310905965033	1.933795445681869	2.9140975811066436	2.3052964250924064	2.409923107579432
PHF13	3.797365824118504	3.691143289013098	3.636763808526573	3.8936631453664514	3.6899588469556295	3.80039260315616	3.781947164250374	3.9153774845740097	3.797894931787596	3.77935428577535	3.763528430160376	3.8955256013180963
THAP3	2.521844754652921	2.44855741142666	2.586027297520548	2.9725272399947706	2.7184821882076244	2.91268243533392	2.4087444639387963	2.881598061975876	2.8360836913460714	3.1138538273657326	3.0024198936694795	2.3334265962125125
LOC100505887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMTA1	5.438652149695206	5.308768588933385	5.344022435799737	5.626614352175241	5.513361250948546	5.74829752506006	5.318114343609773	5.454435844464231	5.4412112222274915	5.926212959583478	5.650913874921007	5.5214371213270255
VAMP3	4.832945696056676	4.779732485413946	4.743951135865529	4.55001409499974	4.745323396380857	4.717906687603368	5.130819698973339	4.958039923839672	4.936176202707738	4.965419525248217	4.889035410713937	4.907265647564508
